OFS,ELT,N ELETRO,REGIÃO,BAIRRO,ENDEREÇO,EQUIPAMENTO,LATITUDE,LONGITUDE,FILIAL,OCORRÊNCIAS,TIPO DE OCORRÊNCIAS,MANUTENÇÃO,STATUS,%
917790,20144724,A02085,NORTE,CACHOEIRINHA,"AVENIDA INAJAR DE SOUZA (AVENIDA ROSSIO DO CARMO), 4101",CAOS LEVE,-23.467.173,-46.670.373,MATRIZ,Elétrica,Disjuntor,Corretiva,1,0%
917798,20144733,T17801,NORTE,CACHOEIRINHA,"RUA MARINA LEMOS DE ABREU, 0",TOTEM MARROM,-234.736,-46.669.579,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
917830,20144756,A02173,NORTE,CACHOEIRINHA,"AVENIDA INAJAR DE SOUZA, 3550",CAOS LEVE,-23.479.126,-46.673.287,MATRIZ,Vidro,Resina,Corretiva,1,0%
917830,20144756,A02173,NORTE,CACHOEIRINHA,"AVENIDA INAJAR DE SOUZA, 3550",CAOS LEVE,-23.479.126,-46.673.287,MATRIZ,Piso,Sujo,Preventiva,1,0%
917838,20144764,A04802,NORTE,LIMAO,"AVENIDA INAJAR DE SOUZA (PARADA MATERNIDADE) C/B, 3550",CAOS LEVE,-23.481.905,-46.675.559,MATRIZ,Elétrica,Fiação Exposta,Corretiva,1,0%
917838,20144764,A04802,NORTE,LIMAO,"AVENIDA INAJAR DE SOUZA (PARADA MATERNIDADE) C/B, 3550",CAOS LEVE,-23.481.905,-46.675.559,MATRIZ,Vidro,Resina,Corretiva,1,0%
917838,20144764,A04802,NORTE,LIMAO,"AVENIDA INAJAR DE SOUZA (PARADA MATERNIDADE) C/B, 3550",CAOS LEVE,-23.481.905,-46.675.559,MATRIZ,Vidro,Riscado,Preventiva,1,0%
917838,20144764,A04802,NORTE,LIMAO,"AVENIDA INAJAR DE SOUZA (PARADA MATERNIDADE) C/B, 3550",CAOS LEVE,-23.481.905,-46.675.559,MATRIZ,Estrutura Abrigo,Sujo,Preventiva,1,0%
917838,20144764,A04802,NORTE,LIMAO,"AVENIDA INAJAR DE SOUZA (PARADA MATERNIDADE) C/B, 3550",CAOS LEVE,-23.481.905,-46.675.559,MATRIZ,Vidro,Colagem,Preventiva,1,0%
917852,20144777,A04934,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3501",CAOS LEVE,-23.477.322,-46.671.258,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
917852,20144777,A04934,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3501",CAOS LEVE,-23.477.322,-46.671.258,MATRIZ,Vidro,Resina,Corretiva,1,0%
917852,20144777,A04934,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3501",CAOS LEVE,-23.477.322,-46.671.258,MATRIZ,Vidro,Riscado,Preventiva,1,0%
917856,20144780,A04935,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3501",CAOS LEVE,-23.477.322,-46.671.258,MATRIZ,Elétrica,Fiação Exposta,Corretiva,1,0%
917856,20144780,A04935,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3501",CAOS LEVE,-23.477.322,-46.671.258,MATRIZ,Vidro,Resina,Corretiva,1,0%
917856,20144780,A04935,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3501",CAOS LEVE,-23.477.322,-46.671.258,MATRIZ,Vidro,Riscado,Preventiva,1,0%
917865,20144788,A04933,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3437",CAOS LEVE,-23.478.094,-46.671.593,MATRIZ,Vidro,Resina,Corretiva,1,0%
917865,20144788,A04933,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3437",CAOS LEVE,-23.478.094,-46.671.593,MATRIZ,Vidro,Riscado,Preventiva,1,0%
917865,20144788,A04933,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3437",CAOS LEVE,-23.478.094,-46.671.593,MATRIZ,Estrutura Abrigo,Ferrugem,Corretiva,1,0%
917893,20144805,A02267,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3740",CAOS LEVE,-23.476.019,-46.669.985,MATRIZ,Estrutura Abrigo,Pichação,Preventiva,1,0%
917893,20144805,A02267,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3740",CAOS LEVE,-23.476.019,-46.669.985,MATRIZ,Vidro,Resina,Corretiva,1,0%
917893,20144805,A02267,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3740",CAOS LEVE,-23.476.019,-46.669.985,MATRIZ,Cobertura,Ferrugem,Corretiva,1,0%
917893,20144805,A02267,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3740",CAOS LEVE,-23.476.019,-46.669.985,MATRIZ,Estrutura Abrigo,Base do Assento com Ferrugem,Corretiva,1,0%
917893,20144805,A02267,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3740",CAOS LEVE,-23.476.019,-46.669.985,MATRIZ,Painel,Pichação,Preventiva,1,0%
917893,20144805,A02267,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3740",CAOS LEVE,-23.476.019,-46.669.985,MATRIZ,Painel,Corrosão,Corretiva,1,0%
917893,20144805,A02267,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, OP 3740",CAOS LEVE,-23.476.019,-46.669.985,MATRIZ,Painel,Kit de Iluminação,Preventiva,1,0%
917908,20144819,A08426,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3902",MINIMALISTA LEVE,-23.474.806,-46.668.063,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
917908,20144819,A08426,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3902",MINIMALISTA LEVE,-23.474.806,-46.668.063,MATRIZ,Vidro,Resina,Corretiva,1,0%
917908,20144819,A08426,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3902",MINIMALISTA LEVE,-23.474.806,-46.668.063,MATRIZ,Vidro,Riscado,Preventiva,1,0%
917908,20144819,A08426,NORTE,CACHOEIRINHA,"AVENIDA DEPUTADO EMILIO CARLOS, 3902",MINIMALISTA LEVE,-23.474.806,-46.668.063,MATRIZ,Vidro,Colagem,Preventiva,1,0%
918181,20145053,A04737,NORTE,CACHOEIRINHA,"AVENIDA PARADA PINTO, 321",MINIMALISTA LEVE,-23.471.188,-46.666.012,MATRIZ,Itinerario,Pictograma Danificado,Preventiva,1,0%
918181,20145053,A04737,NORTE,CACHOEIRINHA,"AVENIDA PARADA PINTO, 321",MINIMALISTA LEVE,-23.471.188,-46.666.012,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
918181,20145053,A04737,NORTE,CACHOEIRINHA,"AVENIDA PARADA PINTO, 321",MINIMALISTA LEVE,-23.471.188,-46.666.012,MATRIZ,Piso,Sujo,Preventiva,1,0%
918181,20145053,A04737,NORTE,CACHOEIRINHA,"AVENIDA PARADA PINTO, 321",MINIMALISTA LEVE,-23.471.188,-46.666.012,MATRIZ,Vidro,Colagem,Preventiva,1,0%
918411,20145207,T12604,NORTE,CACHOEIRINHA,"AVENIDA MARIANA CALIGIORI RONCHETTI, OP 1259",TOTEM MARROM,-23.457.908,-46.661.218,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
918473,20145240,T10497,NORTE,CACHOEIRINHA,"AVENIDA MARIANA CALIGIORI RONCHETTI, 1243",TOTEM MARROM,-23.458.053,-46.660.995,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
918513,20145252,T10496,NORTE,CACHOEIRINHA,"AVENIDA MARIANA CALIGIORI RONCHETTI, OP 1079",TOTEM MARROM,-23.458.251,-46.659.739,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
918519,20145260,T10495,NORTE,CACHOEIRINHA,"AVENIDA MARIANA CALIGIORI RONCHETTI, 983",TOTEM MARROM,-23.458.581,-46.658.608,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
919950,20146237,A02307,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA GABRIEL PRESTES ), 2092",BRUTALISTA,-23.512.707,-46.624.814,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
919950,20146237,A02307,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA GABRIEL PRESTES ), 2092",BRUTALISTA,-23.512.707,-46.624.814,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
919950,20146237,A02307,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA GABRIEL PRESTES ), 2092",BRUTALISTA,-23.512.707,-46.624.814,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
919950,20146237,A02307,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA GABRIEL PRESTES ), 2092",BRUTALISTA,-23.512.707,-46.624.814,MATRIZ,Vidro,Resina,Corretiva,1,0%
919950,20146237,A02307,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA GABRIEL PRESTES ), 2092",BRUTALISTA,-23.512.707,-46.624.814,MATRIZ,Vidro,Riscado,Preventiva,1,0%
919950,20146237,A02307,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA GABRIEL PRESTES ), 2092",BRUTALISTA,-23.512.707,-46.624.814,MATRIZ,Vidro,Colagem,Preventiva,1,0%
920021,20146606,A02329,NORTE,SANTANA,"AVENIDA ZAKI NARCHI (AVENIDA OTTO BAUMGART), 922",CAOS ESTRUTURADO,-23.511.351,-46.624.541,MATRIZ,Estrutura Abrigo,Banco Pichado,Preventiva,1,0%
920021,20146606,A02329,NORTE,SANTANA,"AVENIDA ZAKI NARCHI (AVENIDA OTTO BAUMGART), 922",CAOS ESTRUTURADO,-23.511.351,-46.624.541,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
920021,20146606,A02329,NORTE,SANTANA,"AVENIDA ZAKI NARCHI (AVENIDA OTTO BAUMGART), 922",CAOS ESTRUTURADO,-23.511.351,-46.624.541,MATRIZ,Vidro,Resina,Corretiva,1,0%
920021,20146606,A02329,NORTE,SANTANA,"AVENIDA ZAKI NARCHI (AVENIDA OTTO BAUMGART), 922",CAOS ESTRUTURADO,-23.511.351,-46.624.541,MATRIZ,Vidro,Pichação,Preventiva,1,0%
920021,20146606,A02329,NORTE,SANTANA,"AVENIDA ZAKI NARCHI (AVENIDA OTTO BAUMGART), 922",CAOS ESTRUTURADO,-23.511.351,-46.624.541,MATRIZ,Vidro,Riscado,Preventiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Piso,Entorno Inadequado,Corretiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Vidro,Pichação,Preventiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Vidro,Riscado,Preventiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Piso,Sujo,Preventiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Vidro,Colagem,Preventiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Painel,Pichação,Preventiva,1,0%
920111,20146621,A02309,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",BRUTALISTA,-23.509.648,-46.624.735,MATRIZ,Painel,Corrosão,Corretiva,1,0%
920153,20146625,T02270,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",TOTEM MARROM,-23.509.379,-46.624.756,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
920153,20146625,T02270,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",TOTEM MARROM,-23.509.379,-46.624.756,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
920153,20146625,T02270,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",TOTEM MARROM,-23.509.379,-46.624.756,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
920193,20146626,T16513,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",TOTEM MARROM,-23.509.039,-46.624.772,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
920193,20146626,T16513,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2424",TOTEM MARROM,-23.509.039,-46.624.772,MATRIZ,Itinerario,Pictograma Danificado,Preventiva,1,0%
920247,20146629,T17200,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2762",TOTEM MARROM,-23.506.563,-46.624.676,MATRIZ,Itinerario,Pictograma Danificado,Preventiva,1,0%
920247,20146629,T17200,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2762",TOTEM MARROM,-23.506.563,-46.624.676,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
920296,20146631,T10447,NORTE,SANTANA,"RUA EZEQUIEL FREIRE, SN",TOTEM MARROM,-23.502.834,-46.623.613,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
920350,20146633,A02310,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA DARZAN ), 3000",BRUTALISTA,-23.504.487,-46.624.615,MATRIZ,Elétrica,Fiação Exposta,Corretiva,1,0%
920350,20146633,A02310,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA DARZAN ), 3000",BRUTALISTA,-23.504.487,-46.624.615,MATRIZ,Estrutura Abrigo,Banco Pichado,Preventiva,1,0%
920350,20146633,A02310,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA DARZAN ), 3000",BRUTALISTA,-23.504.487,-46.624.615,MATRIZ,Itinerario,Pictograma Danificado,Preventiva,1,0%
920350,20146633,A02310,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA DARZAN ), 3000",BRUTALISTA,-23.504.487,-46.624.615,MATRIZ,Vidro,Resina,Corretiva,1,0%
920350,20146633,A02310,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA DARZAN ), 3000",BRUTALISTA,-23.504.487,-46.624.615,MATRIZ,Vidro,Pichação,Preventiva,1,0%
920350,20146633,A02310,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA DARZAN ), 3000",BRUTALISTA,-23.504.487,-46.624.615,MATRIZ,Vidro,Riscado,Preventiva,1,0%
920438,20146659,T02225,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 3201",TOTEM MARROM,-23.502.511,-46.624.921,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
920473,20146694,T01939,NORTE,SANTANA,"RUA VOLUNTARIOS DA PATRIA, 1625",TOTEM MARROM,-23.506.117,-46.626.303,MATRIZ,Piso,Podotatil Danificado,Corretiva,1,0%
920541,20146762,A05004,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2841",MINIMALISTA LEVE,-23.505.862,-46.625.063,MATRIZ,Estrutura Abrigo,Banco Pichado,Preventiva,1,0%
920541,20146762,A05004,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2841",MINIMALISTA LEVE,-23.505.862,-46.625.063,MATRIZ,Estrutura Abrigo,Pichação,Preventiva,1,0%
920541,20146762,A05004,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2841",MINIMALISTA LEVE,-23.505.862,-46.625.063,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
920541,20146762,A05004,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2841",MINIMALISTA LEVE,-23.505.862,-46.625.063,MATRIZ,Totem,Pichação,Preventiva,1,0%
920541,20146762,A05004,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2841",MINIMALISTA LEVE,-23.505.862,-46.625.063,MATRIZ,Vidro,Pichação,Preventiva,1,0%
920541,20146762,A05004,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2841",MINIMALISTA LEVE,-23.505.862,-46.625.063,MATRIZ,Vidro,Riscado,Preventiva,1,0%
920541,20146762,A05004,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2841",MINIMALISTA LEVE,-23.505.862,-46.625.063,MATRIZ,Vidro,Colagem,Preventiva,1,0%
920545,20146767,T19809,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2463",TOTEM MARROM,-23.509.213,-46.625.087,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
920545,20146767,T19809,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 2463",TOTEM MARROM,-23.509.213,-46.625.087,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
920551,20146773,A02306,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA PE ILDEFONSO ), 1877",BRUTALISTA,-2.351.403,-46.625.298,MATRIZ,Vidro,Resina,Corretiva,1,0%
920551,20146773,A02306,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA PE ILDEFONSO ), 1877",BRUTALISTA,-2.351.403,-46.625.298,MATRIZ,Vidro,Riscado,Preventiva,1,0%
920551,20146773,A02306,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL (RUA PE ILDEFONSO ), 1877",BRUTALISTA,-2.351.403,-46.625.298,MATRIZ,Vidro,Colagem,Preventiva,1,0%
920552,20146775,T19992,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1817",TOTEM MARROM,-23.515.404,-46.625.287,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
920552,20146775,T19992,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1817",TOTEM MARROM,-23.515.404,-46.625.287,MATRIZ,Totem,Riscado,Preventiva,1,0%
920560,20146782,A02305,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1801",BRUTALISTA,-23.516.007,-4.662.536,MATRIZ,Elétrica,Fiação Exposta,Corretiva,1,0%
920560,20146782,A02305,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1801",BRUTALISTA,-23.516.007,-4.662.536,MATRIZ,Estrutura Abrigo,Banco Pichado,Preventiva,1,0%
920560,20146782,A02305,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1801",BRUTALISTA,-23.516.007,-4.662.536,MATRIZ,Estrutura Abrigo,Pichação,Preventiva,1,0%
920560,20146782,A02305,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1801",BRUTALISTA,-23.516.007,-4.662.536,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
920560,20146782,A02305,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1801",BRUTALISTA,-23.516.007,-4.662.536,MATRIZ,Vidro,Resina,Corretiva,1,0%
920560,20146782,A02305,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1801",BRUTALISTA,-23.516.007,-4.662.536,MATRIZ,Vidro,Riscado,Preventiva,1,0%
920560,20146782,A02305,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1801",BRUTALISTA,-23.516.007,-4.662.536,MATRIZ,Vidro,Colagem,Preventiva,1,0%
920560,20146782,A02305,NORTE,SANTANA,"AVENIDA CRUZEIRO DO SUL, 1801",BRUTALISTA,-23.516.007,-4.662.536,MATRIZ,Painel,Pichação,Preventiva,1,0%
920568,20146789,T05355,CENTRO,BOM RETIRO,"RUA GUAPORE, 385",TOTEM MARROM,-23.523.561,-46.626.543,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
920568,20146789,T05355,CENTRO,BOM RETIRO,"RUA GUAPORE, 385",TOTEM MARROM,-23.523.561,-46.626.543,MATRIZ,Totem,Pichação,Preventiva,1,0%
921039,20147159,T08979,NORTE,MANDAQUI,"AVENIDA JOSE DA ROCHA VIANA, 517",TOTEM MARROM,-23.457.041,-46.647.959,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921045,20147167,T17074,NORTE,MANDAQUI,"AVENIDA JOSE DA ROCHA VIANA, 209",TOTEM MARROM,-23.457.781,-46.644.943,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921057,20147177,T08980,NORTE,MANDAQUI,"AVENIDA JOSE DA ROCHA VIANA, 280",TOTEM MARROM,-23.457.461,-46.645.712,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921059,20147179,T08978,NORTE,MANDAQUI,"AVENIDA JOSE DA ROCHA VIANA, 570",TOTEM MARROM,-23.456.843,-46.648.357,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921079,20147187,T16991,NORTE,MANDAQUI,"RUA TOME AFONSO DE MOURA, SN",TOTEM MARROM,-23.464.366,-46.637.117,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921084,20147190,T18718,NORTE,MANDAQUI,"RUA TOME AFONSO DE MOURA, OP 221",TOTEM MARROM,-2.346.432,-46.637.363,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921156,20147238,T09042,NORTE,MANDAQUI,"RUA TOME AFONSO DE MOURA, 302",TOTEM MARROM,-23.463.757,-46.639.534,MATRIZ,Totem,Inclinado/Base Danificada,Corretiva,1,0%
921156,20147238,T09042,NORTE,MANDAQUI,"RUA TOME AFONSO DE MOURA, 302",TOTEM MARROM,-23.463.757,-46.639.534,MATRIZ,Totem,Com Ferrugem,Preventiva,1,0%
921202,20147275,T09044,NORTE,MANDAQUI,"RUA TOME AFONSO DE MOURA, 420",TOTEM MARROM,-23.463.385,-46.640.579,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921214,20147285,T09043,NORTE,MANDAQUI,"RUA TOME AFONSO DE MOURA, 363",TOTEM MARROM,-2.346.359,-46.640.158,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921219,20147287,A04961,NORTE,MANDAQUI,"AVENIDA SANTA INES, 2814",MINIMALISTA LEVE,-23.461.402,-46.639.481,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921225,20147292,T02071,NORTE,MANDAQUI,"AVENIDA SANTA INES, OP 2814",TOTEM MARROM,-23.461.281,-4.663.969,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921256,20147320,T16946,NORTE,CACHOEIRINHA,"AVENIDA FRANCISCO MACHADO DA SILVA, 1414 B",TOTEM MARROM,-23.455.628,-46.653.034,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
921261,20147324,T16945,NORTE,CACHOEIRINHA,"AVENIDA FRANCISCO MACHADO DA SILVA, 1415",TOTEM MARROM,-23.455.156,-46.652.712,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
921265,20147328,T18228,NORTE,CACHOEIRINHA,"AVENIDA FRANCISCO MACHADO DA SILVA, SN",TOTEM MARROM,-23.454.518,-4.665.658,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
921265,20147328,T18228,NORTE,CACHOEIRINHA,"AVENIDA FRANCISCO MACHADO DA SILVA, SN",TOTEM MARROM,-23.454.518,-4.665.658,MATRIZ,Piso,Podotatil Ausente,Preventiva,1,0%
922273,20148032,T15866,NORTE,CACHOEIRINHA,"RUA SOLAR, 504",TOTEM MARROM,-23.456.172,-46.655.821,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
922284,20148040,T18658,NORTE,CACHOEIRINHA,"RUA SOLAR, 449",TOTEM MARROM,-23.456.054,-46.656.042,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
922287,20148043,T18657,NORTE,CACHOEIRINHA,"RUA SOLAR, OP 290",TOTEM MARROM,-23.454.856,-46.656.805,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
922291,20148048,T05686,NORTE,CACHOEIRINHA,"RUA SOLAR, 290",TOTEM MARROM,-23.454.854,-46.656.908,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
922400,20148145,T08982,NORTE,MANDAQUI,"AVENIDA PARADA PINTO, 2077",TOTEM MARROM,-23.471.014,-46.650.802,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
922428,20148172,A04742,NORTE,CACHOEIRINHA,"AVENIDA PARADA PINTO, 2531",MINIMALISTA LEVE,-23.469.402,-46.646.851,MATRIZ,Vidro,Pichação,Preventiva,1,0%
922428,20148172,A04742,NORTE,CACHOEIRINHA,"AVENIDA PARADA PINTO, 2531",MINIMALISTA LEVE,-23.469.402,-46.646.851,MATRIZ,Cobertura,Suja,Preventiva,1,0%
922428,20148172,A04742,NORTE,CACHOEIRINHA,"AVENIDA PARADA PINTO, 2531",MINIMALISTA LEVE,-23.469.402,-46.646.851,MATRIZ,Vidro,Colagem,Preventiva,1,0%
922438,20148181,T20019,NORTE,MANDAQUI,"AVENIDA PARADA PINTO, 2735",TOTEM MARROM,-23.469.163,-46.644.891,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
922444,20148184,T08985,NORTE,MANDAQUI,"AVENIDA PARADA PINTO, 3002",TOTEM MARROM,-23.467.081,-4.664.165,MATRIZ,Itinerario,Danificado Parcialmente,Corretiva,1,0%
922452,20148193,T08986,NORTE,MANDAQUI,"AVENIDA PARADA PINTO, OP 3002",TOTEM MARROM,-23.466.483,-46.639.333,MATRIZ,Itinerario,Pictograma Danificado,Preventiva,1,0%
922452,20148193,T08986,NORTE,MANDAQUI,"AVENIDA PARADA PINTO, OP 3002",TOTEM MARROM,-23.466.483,-46.639.333,MATRIZ,Totem,Com Colagem,Preventiva,1,0%
922481,20148293,T13396,NORTE,MANDAQUI,"AVENIDA PARADA PINTO, 2582",TOTEM MARROM,-23.469.465,-46.646.287,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
922798,20148584,T17049,NORTE,CACHOEIRINHA,"RUA DOMINGOS JOSE SAPIENZA, 682",TOTEM MARROM,-23.464.262,-46.652.134,MATRIZ,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
922819,20148633,T05641,NORTE,CACHOEIRINHA,"RUA DOMINGOS JOSE SAPIENZA, 524",TOTEM MARROM,-23.465.711,-46.651.491,MATRIZ,Totem,Inclinado/Base Danificada,Corretiva,1,0%
922860,20148683,T05640,NORTE,CACHOEIRINHA,"RUA DOMINGOS JOSE SAPIENZA, 266",TOTEM MARROM,-2.346.806,-46.650.299,MATRIZ,Itinerario,Ausente,Preventiva,1,0%
